,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue ID,Venue Latitude,Venue Longitude,Venue Category
1917,Adams Morgan,38.9204722,-77.04239111,Donburi,52897917498eae1270097fb0,38.92167272762819,-77.04238543401978,Japanese Restaurant
1918,Adams Morgan,38.9204722,-77.04239111,Highroad Hostel DC,56c0892acd10403d3eb1a308,38.92047561057825,-77.04223003279161,Hostel
1919,Adams Morgan,38.9204722,-77.04239111,Lapop,59aaec9fa92d9826fcc7ff79,38.92130165884072,-77.04377668986253,Lounge
1920,Adams Morgan,38.9204722,-77.04239111,Insomnia Cookies,57e1e9bf498e6882f12f9d72,38.9202980106693,-77.04197231769044,Dessert Shop
1921,Adams Morgan,38.9204722,-77.04239111,Amsterdam Falafelshop,4462e18cf964a52019331fe3,38.92116201283401,-77.04195857048035,Falafel Restaurant
1922,Adams Morgan,38.9204722,-77.04239111,Smoke & Barrel,4e7cc983814d486217ae4768,38.92226591538694,-77.04228579998015,BBQ Joint
1923,Adams Morgan,38.9204722,-77.04239111,So's Your Mom,4d3b1fc36de7721ef584f549,38.92167118741206,-77.04375296831131,Bagel Shop
1924,Adams Morgan,38.9204722,-77.04239111,Tryst,3fd66200f964a520d2f11ee3,38.921946640988615,-77.04216778278351,Coffee Shop
1925,Adams Morgan,38.9204722,-77.04239111,Pitango Gelato & Café,59f4174c610f040e39e164a4,38.921412427017536,-77.04380124807358,Ice Cream Shop
1926,Adams Morgan,38.9204722,-77.04239111,The LINE Hotel,579e6799498e517851c06c7c,38.9228152,-77.0416876,Hotel
1927,Adams Morgan,38.9204722,-77.04239111,Astor Mediterranean,4a6919b4f964a5209fcb1fe3,38.92172335673212,-77.04375833272934,Mediterranean Restaurant
1928,Adams Morgan,38.9204722,-77.04239111,Mintwood Place,4f0f0f940039a4c198967f3d,38.92205306594768,-77.04361081123352,New American Restaurant
1929,Adams Morgan,38.9204722,-77.04239111,Meze,4708fa5af964a520684b1fe3,38.92146158530156,-77.04226095998818,Eastern European Restaurant
1930,Adams Morgan,38.9204722,-77.04239111,Songbyrd Music House & Record Cafe,542eed09498e0f6206a68f1a,38.92237233986714,-77.04233676195145,Café
1931,Adams Morgan,38.9204722,-77.04239111,Rise Bakery,54723313498e985ea6381def,38.920768675712154,-77.04201680274043,Bakery
1932,Adams Morgan,38.9204722,-77.04239111,Grill from Ipanema,410ed580f964a520cf0b1fe3,38.92095,-77.04351,Brazilian Restaurant
1933,Adams Morgan,38.9204722,-77.04239111,Julia's Empanadas,4adc937ef964a520762d21e3,38.92196750864022,-77.04270422458649,Empanada Restaurant
1934,Adams Morgan,38.9204722,-77.04239111,Sakuramen,4fbb9ed4e4b055f4b2f4b570,38.92159188997208,-77.04206317663191,Ramen Restaurant
1935,Adams Morgan,38.9204722,-77.04239111,Spoken English,5abebeaa4a1cc04035c6f9fb,38.922809484599284,-77.04190677688023,Asian Restaurant
1936,Adams Morgan,38.9204722,-77.04239111,The Diner,41326e00f964a520430d1fe3,38.92182143495001,-77.04217314720154,Diner
1937,Adams Morgan,38.9204722,-77.04239111,Smash Records,4bcbbe2368f976b026be6183,38.92015826044408,-77.04208999872208,Record Shop
1938,Adams Morgan,38.9204722,-77.04239111,Tail Up Goat,56b588ca498e4a68b86cc6e6,38.923522131425024,-77.04309850931168,Mediterranean Restaurant
1939,Adams Morgan,38.9204722,-77.04239111,Marie Reid Field,4c8ff97b160ea093b1c8d2fc,38.918248,-77.040582,Soccer Field
1940,Adams Morgan,38.9204722,-77.04239111,Pleasant Pops Farmhouse Market & Cafe,4ff88836e4b02ca33cc6d2b3,38.91758868311104,-77.04067286682579,Ice Cream Shop
1941,Adams Morgan,38.9204722,-77.04239111,Perry's,40b13b00f964a520d0f41ee3,38.922097648350935,-77.04346472437895,Sushi Restaurant
1942,Adams Morgan,38.9204722,-77.04239111,Brothers and Sisters,5a3ae8e8bcbf7a7f28e89508,38.92289647025928,-77.04182646048172,Asian Restaurant
1943,Adams Morgan,38.9204722,-77.04239111,Jack Rose Dining Saloon,4dd596b2d4c05d5096bcb643,38.917377060049674,-77.04135085373808,Whisky Bar
1944,Adams Morgan,38.9204722,-77.04239111,The CakeRoom,52c0b1b311d2d1e4f07bfad6,38.917278,-77.041844,Cupcake Shop
1945,Adams Morgan,38.9204722,-77.04239111,Philz Coffee,56c8955a498e8b9d3f5cb73e,38.92345642664474,-77.04323574933046,Coffee Shop
1946,Adams Morgan,38.9204722,-77.04239111,Keren Restaurant,4e4e45d7bd4101d0d7a68a73,38.91701548136364,-77.04134006029044,Ethiopian Restaurant
1947,Adams Morgan,38.9204722,-77.04239111,Commonwealth,4b105c6ff964a520af6e23e3,38.917381342111554,-77.04080224185725,Clothing Store
1948,Adams Morgan,38.9204722,-77.04239111,Muzette,4cf99602084f54810a027609,38.91982019511209,-77.04141408205032,Karaoke Bar
1949,Adams Morgan,38.9204722,-77.04239111,Super Tacos & Bakery,4afcc259f964a520a72522e3,38.923752715450924,-77.04106739595017,Taco Place
1950,Adams Morgan,38.9204722,-77.04239111,Duplex Diner,4aebb2ebf964a52077c421e3,38.9171490343698,-77.04173844873165,Diner
1951,Adams Morgan,38.9204722,-77.04239111,Red White and Basil,5633ebdf498e32542866c952,38.91724966159377,-77.04097511592728,Italian Restaurant
1952,Adams Morgan,38.9204722,-77.04239111,The Blaguard,49d60301f964a520a65c1fe3,38.91728674068488,-77.0414274930954,Bar
1953,Adams Morgan,38.9204722,-77.04239111,Walter Pierce Park Playground,4bdc2b792a3a0f473bb3b1b6,38.9241054876311,-77.0450438279717,Playground
1954,Adams Morgan,38.9204722,-77.04239111,Lucky Buns,5a0f96ab8264443cc4ecb7f4,38.91705428619864,-77.0416999936894,Burger Joint
1955,Adams Morgan,38.9204722,-77.04239111,Duccini's,4b7b55a7f964a520d35e2fe3,38.916813012232936,-77.04127728939055,Pizza Place
1956,Adams Morgan,38.9204722,-77.04239111,Harris Teeter,4a9f0123f964a5202c3c20e3,38.921718075155276,-77.03864089409473,Supermarket
1957,Adams Morgan,38.9204722,-77.04239111,Le Bustiere Boutique,5268161f11d29688fc0c8f0c,38.92399862333715,-77.04051634142036,Lingerie Store
1958,Adams Morgan,38.9204722,-77.04239111,The Imperial,5dc0ab7dd41013000848cb43,38.9171,-77.041474,Cocktail Bar
1959,Adams Morgan,38.9204722,-77.04239111,Wat Massage,4eb711c6d3e3644ca6ece096,38.91695024414515,-77.04200286078438,Massage Studio
1960,Adams Morgan,38.9204722,-77.04239111,Basecamp DC,4ae5ad0cf964a52063a121e3,38.91635857010137,-77.04152332744091,Paper / Office Supplies Store
1961,Adams Morgan,38.9204722,-77.04239111,TuSuva Body & Skin Care,4bae321af964a520c0903be3,38.92451353699512,-77.04032011942019,Spa
1962,Adams Morgan,38.9204722,-77.04239111,LivingWell Health Club at Washington Hilton,51255ba3e4b06c4473b01f2e,38.91647543579238,-77.04370872540945,Gym / Fitness Center
1963,Adams Morgan,38.9204722,-77.04239111,Metro Wine & Spirits,4bb7831d7421a593b390c040,38.92448932749418,-77.03984606427505,Liquor Store
1964,Adams Morgan,38.9204722,-77.04239111,Unwind Wellness Center,4f885682121d29fd93a90f0b,38.9168294,-77.0418756,Spa
1965,Adams Morgan,38.9204722,-77.04239111,Regent Thai,4aeb8831f964a5201dc321e3,38.916001433027965,-77.04174099136347,Thai Restaurant
1966,Adams Morgan,38.9204722,-77.04239111,El Tamarindo,4a330364f964a520eb9a1fe3,38.917046645576626,-77.04124619718908,Latin American Restaurant
1967,Adams Morgan,38.9204722,-77.04239111,Jolt 'N Bolt Coffee & Tea House,458f9885f964a52015401fe3,38.916173,-77.041817,Juice Bar
1968,Adams Morgan,38.9204722,-77.04239111,Virginia Market,4b59e31ef964a5206c9e28e3,38.916866,-77.04113,Grocery Store
1969,Adams Morgan,38.9204722,-77.04239111,Walter C. Pierce Community Park,4bf073ffb315c9b6f30793ff,38.923943498124736,-77.04580690541381,Park
1970,Adams Morgan,38.9204722,-77.04239111,"WMATA Bus Stop #1001717 (L1, L4)",4bed76c691380f47f8e99f18,38.918526349951186,-77.04759120941162,Bus Station
1971,Dupont Circle,38.9121281,-77.04098370000001,Keegan Theatre,4b47d15af964a5201d4026e3,38.91034638125092,-77.03993340342316,Theater
1972,Dupont Circle,38.9121281,-77.04098370000001,Cairo Wine & Liquor,4abd3a2ef964a520208920e3,38.911782,-77.038698,Liquor Store
1973,Dupont Circle,38.9121281,-77.04098370000001,Kimpton Carlyle Hotel Dupont Circle,554a818e498e7ff8f12aca23,38.913330906718414,-77.03939654678379,Hotel
1974,Dupont Circle,38.9121281,-77.04098370000001,Floriana,3fd66200f964a520b3f11ee3,38.91128872940134,-77.0386004447937,Italian Restaurant
1975,Dupont Circle,38.9121281,-77.04098370000001,Annie's Paramount Steakhouse,4af52c87f964a52086f821e3,38.91159490681623,-77.03829223184101,Steakhouse
1976,Dupont Circle,38.9121281,-77.04098370000001,Mikko,5ada93b741868638346c938f,38.91241,-77.03797,Scandinavian Restaurant
1977,Dupont Circle,38.9121281,-77.04098370000001,Pupatella,5f3ee800ee2b6c33ae3594ff,38.91418,-77.04153,Pizza Place
1978,Dupont Circle,38.9121281,-77.04098370000001,Doyle,5bda2ef56bdee6002cfb44bb,38.91044364935449,-77.0431574728444,Hotel Bar
1979,Dupont Circle,38.9121281,-77.04098370000001,Kramerbooks & Afterwords Cafe,40b3de00f964a5202b001fe3,38.91075587058406,-77.0438804567901,Bookstore
1980,Dupont Circle,38.9121281,-77.04098370000001,The Pembroke,5c6b78cf0457b7002bd48b93,38.91060833842133,-77.04320311546326,Restaurant
1981,Dupont Circle,38.9121281,-77.04098370000001,Hank's Oyster Bar,441be740f964a5204d311fe3,38.910979841053134,-77.03811228275299,Seafood Restaurant
1982,Dupont Circle,38.9121281,-77.04098370000001,Rakuya,56e471c9498ec9df77887e4b,38.91103,-77.0436,Japanese Restaurant
1983,Dupont Circle,38.9121281,-77.04098370000001,Little Serow,4eb1a556f9f43874813354f1,38.91013523168046,-77.0383567882867,Thai Restaurant
1984,Dupont Circle,38.9121281,-77.04098370000001,Duke's Grocery,522a9a0511d2b2f9a85cedb4,38.91018674319171,-77.03826248645782,Gastropub
1985,Dupont Circle,38.9121281,-77.04098370000001,Astoria,5cbfaf2a66f3cd002c8b478d,38.910534999999996,-77.038187,Cocktail Bar
1986,Dupont Circle,38.9121281,-77.04098370000001,Toolbox Pilates Art Studio,528e753511d24f6d20a2be85,38.91214815564449,-77.04401954677873,Pilates Studio
1987,Dupont Circle,38.9121281,-77.04098370000001,sweetgreen,49f00d9cf964a5202a691fe3,38.91044867517602,-77.04424381256098,Salad Place
1988,Dupont Circle,38.9121281,-77.04098370000001,Anju,5d6890ecadaabe0007686e40,38.914331,-77.041483,Korean Restaurant
1989,Dupont Circle,38.9121281,-77.04098370000001,The Dupont Circle Hotel,4a302686f964a52025991fe3,38.910677,-77.043065,Hotel
1990,Dupont Circle,38.9121281,-77.04098370000001,Komi,412a8500f964a520740c1fe3,38.91005838932987,-77.03823114427608,Greek Restaurant
1991,Dupont Circle,38.9121281,-77.04098370000001,Dupont Circle FRESHFARM Market,4aad2966f964a520ca5e20e3,38.9109735889597,-77.04479491322044,Farmers Market
1992,Dupont Circle,38.9121281,-77.04098370000001,Mr. Yogato,49e95dadf964a520f4651fe3,38.910261879158554,-77.03828662633896,Frozen Yogurt Shop
1993,Dupont Circle,38.9121281,-77.04098370000001,Dupont Circle,40bd1880f964a520bc001fe3,38.90968758645937,-77.04373231229151,Park
1994,Dupont Circle,38.9121281,-77.04098370000001,Firehook Bakery,4aa04d7ff964a5200c3f20e3,38.9112741198476,-77.04380393028259,Bakery
1995,Dupont Circle,38.9121281,-77.04098370000001,Tabletop,4b0afe6af964a5204a2b23e3,38.91148279310842,-77.04477046683749,Furniture / Home Store
1996,Dupont Circle,38.9121281,-77.04098370000001,Sushi Taro,4ab2e5cdf964a520e16c20e3,38.90979655045312,-77.0382666914469,Sushi Restaurant
1997,Dupont Circle,38.9121281,-77.04098370000001,Taïm,5f668cf7fff642572d11d077,38.9105216207485,-77.04420950524423,Middle Eastern Restaurant
1998,Dupont Circle,38.9121281,-77.04098370000001,Dupont Circle Fountain (Samuel Francis Du Pont Memorial Fountain),4dd0638e22718eed7a68fdcf,38.90967696580859,-77.0434461525668,Fountain
1999,Dupont Circle,38.9121281,-77.04098370000001,Agora,4bf05bafa09076b0dcb129d4,38.91065912558713,-77.03837589025373,Turkish Restaurant
2000,Dupont Circle,38.9121281,-77.04098370000001,Bar Charley,5224d92e8bbd808c34f1e52d,38.91506415470276,-77.0414650440216,Cocktail Bar
2001,Dupont Circle,38.9121281,-77.04098370000001,Dolcezza Artisanal Gelato,4bc77107af07a59351317f2d,38.912786,-77.045628,Ice Cream Shop
2002,Dupont Circle,38.9121281,-77.04098370000001,JR's Bar & Grill,40b13b00f964a5208cf41ee3,38.910463,-77.038271,Gay Bar
2003,Dupont Circle,38.9121281,-77.04098370000001,Zorba's Cafe,428d2880f964a520ad231fe3,38.911685273283226,-77.04512357711792,Greek Restaurant
2004,Dupont Circle,38.9121281,-77.04098370000001,Un Je Ne Sais Quoi,56ccf524cd1015139a3ccf7e,38.908752,-77.042634,French Restaurant
2005,Dupont Circle,38.9121281,-77.04098370000001,Dupont Italian Kitchen,4ca6b9ed44a8224bfd990640,38.91244391816783,-77.0382410287857,Italian Restaurant
2006,Dupont Circle,38.9121281,-77.04098370000001,Glen's Garden Market,5097f56a70438789d319687a,38.91431915464067,-77.04500801454998,Grocery Store
2007,Dupont Circle,38.9121281,-77.04098370000001,S Street Dog Park,4aa95b84f964a520435320e3,38.91430747641273,-77.03869210349718,Dog Run
2008,Dupont Circle,38.9121281,-77.04098370000001,True Value On 17th,4b40fe1af964a520ecbe25e3,38.91209982168381,-77.03824727583441,Hardware Store
2009,Dupont Circle,38.9121281,-77.04098370000001,Spa Logic,5182d2f9498e030271022b1e,38.9133259,-77.0451013,Spa
2010,Dupont Circle,38.9121281,-77.04098370000001,Lauriol Plaza,410c3280f964a520b00b1fe3,38.915330675929646,-77.04162610841243,Mexican Restaurant
2011,Dupont Circle,38.9121281,-77.04098370000001,ArtJamz Dupont Studio,4f25a93d7beb1aaca7efa425,38.91363907647949,-77.04589639008898,Art Gallery
2012,Dupont Circle,38.9121281,-77.04098370000001,Second Story Books,49ec1bb8f964a5205e671fe3,38.90948755746422,-77.0451021194458,Bookstore
2013,Dupont Circle,38.9121281,-77.04098370000001,Teaism,40b13b00f964a5200af51ee3,38.91275384366248,-77.04583436250687,Tea Room
2014,Dupont Circle,38.9121281,-77.04098370000001,Philz Coffee,5b800ee1b6eedb002c53ad86,38.90839893074587,-77.04313832713275,Coffee Shop
2015,Dupont Circle,38.9121281,-77.04098370000001,Bethesda Bagels,4ec66a9d0e6158bafd3959df,38.913263078573614,-77.04585045576094,Bagel Shop
2016,Dupont Circle,38.9121281,-77.04098370000001,Barry's Bootcamp,5a2bfcf7d552c7291791cae0,38.908193988432224,-77.0434115879283,Gym / Fitness Center
2017,Dupont Circle,38.9121281,-77.04098370000001,Looped Yarn Works,4c6ec6036af58cfa7b518d17,38.913700486530146,-77.04586821456097,Arts & Crafts Store
2018,Dupont Circle,38.9121281,-77.04098370000001,Pizzeria Paradiso,44d4c65cf964a52052361fe3,38.90977558107571,-77.0452281832695,Pizza Place
2019,Dupont Circle,38.9121281,-77.04098370000001,Theater J,4be7585f910020a1f25cd514,38.911019542527725,-77.03606830393272,Theater
2020,Dupont Circle,38.9121281,-77.04098370000001,Fantom Comics,4ae75516f964a5207daa21e3,38.90940615927527,-77.04540789127348,Comic Shop
2021,Dupont Circle,38.9121281,-77.04098370000001,Residents,5d82c46636e5fa0008e2d0ad,38.907901,-77.04199399999999,Café
2022,Dupont Circle,38.9121281,-77.04098370000001,Salon Cielo,4b688aeaf964a520e27e2be3,38.913793,-77.045431,Salon / Barbershop
2023,Dupont Circle,38.9121281,-77.04098370000001,Flywheel Sports,54ecde17498e37198458f187,38.91525,-77.04512,Cycle Studio
2024,Dupont Circle,38.9121281,-77.04098370000001,The Phillips Collection,4a355205f964a520cc9c1fe3,38.911795803684946,-77.04674384299759,Art Museum
2025,Dupont Circle,38.9121281,-77.04098370000001,Mimosa Salon and Spa,4b97ba8ef964a520321235e3,38.912953418991485,-77.04553806790108,Salon / Barbershop
2026,Dupont Circle,38.9121281,-77.04098370000001,Ruth's Chris Steak House,4a99b874f964a520003020e3,38.9142233,-77.0457943,Steakhouse
2027,Dupont Circle,38.9121281,-77.04098370000001,Epic Yoga DC,4f3d99c9e4b03dd023576af8,38.90790314582273,-77.04209927904219,Yoga Studio
2028,Dupont Circle,38.9121281,-77.04098370000001,Bistrot Du Coin,4a1b038bf964a520bf7a1fe3,38.913738,-77.046117,Bistro
2029,Dupont Circle,38.9121281,-77.04098370000001,R n R Nail & Spa,4b7854adf964a520f6c52ee3,38.91304549105678,-77.04536147096849,Spa
2030,Dupont Circle,38.9121281,-77.04098370000001,The Board Room,504f505564a47064ed1948b1,38.91361995823951,-77.04540252685547,Bar
2031,Dupont Circle,38.9121281,-77.04098370000001,The Mediterranean Way Gourmet Market,526977d811d2e980f7cfb350,38.91314270339207,-77.04532339909042,Gourmet Shop
2032,Dupont Circle,38.9121281,-77.04098370000001,Krispy Kreme Doughnuts,4aee9310f964a52009d421e3,38.9087119,-77.0432081,Donut Shop
2033,Dupont Circle,38.9121281,-77.04098370000001,Bangkok Thai,4ae39ff2f964a520649721e3,38.90947503467203,-77.0456425845623,Thai Restaurant
2034,Dupont Circle,38.9121281,-77.04098370000001,Dupont Nails And Spa,4bca13fe511f952143f8aec7,38.913178044991355,-77.04542864226285,Nail Salon
2035,Dupont Circle,38.9121281,-77.04098370000001,Tiki Taco,5aa99387e2d4aa68f84c10fc,38.90948672262424,-77.04541593790054,Taco Place
2036,Dupont Circle,38.9121281,-77.04098370000001,T Street Park,4bb7893e1261d13a8b6ee798,38.915413,-77.038313,Park
2037,Dupont Circle,38.9121281,-77.04098370000001,Al Tiramisu,4b660847f964a520a00f2be3,38.909569,-77.045607,Italian Restaurant
2038,Dupont Circle,38.9121281,-77.04098370000001,Pesce,4aa9837ef964a520065420e3,38.90966625018994,-77.04527886826077,Seafood Restaurant
2039,Dupont Circle,38.9121281,-77.04098370000001,The Rooftop at The Embassy Row Hotel,53dd07f6498ef61c073879c4,38.91079700729714,-77.04577126092902,Pool
2040,Dupont Circle,38.9121281,-77.04098370000001,Luna's Hair Design,4b929e9df964a520710a34e3,38.90966751647321,-77.04558473198485,Cosmetics Shop
2041,Dupont Circle,38.9121281,-77.04098370000001,European Wax Center,589f669444587f417fccf965,38.91368879684299,-77.0456658693745,Spa
2042,Dupont Circle,38.9121281,-77.04098370000001,Across The Pond,59544f06a795bd53d6fce929,38.91376322713348,-77.04591241446197,Pub
2043,Dupont Circle,38.9121281,-77.04098370000001,Starbucks,4adf173cf964a520817721e3,38.912708299996474,-77.0454548516785,Coffee Shop
2044,Dupont Circle,38.9121281,-77.04098370000001,Station Kitchen + Cocktails,54ad68c2498ea38c2e99a4d2,38.910684674458,-77.04562767931952,Restaurant
2045,Dupont Circle,38.9121281,-77.04098370000001,Le Pain Quotidien,4a44da48f964a52092a71fe3,38.9098006534216,-77.04514937301639,Bakery
2046,Dupont Circle,38.9121281,-77.04098370000001,La Tomate,4a70f0d6f964a520d5d81fe3,38.91289993601893,-77.04506188631058,Italian Restaurant
2047,Dupont Circle,38.9121281,-77.04098370000001,Secondi Consignment,4b7efb69f964a520170e30e3,38.912783521844446,-77.04538409836844,Women's Store
2048,Dupont Circle,38.9121281,-77.04098370000001,Banana Leaves,4ada8777f964a520482321e3,38.914544946920415,-77.04561882514031,Asian Restaurant
2049,Dupont Circle,38.9121281,-77.04098370000001,Sette Osteria,444ead36f964a52094321fe3,38.912504,-77.045447,Italian Restaurant
2050,Dupont Circle,38.9121281,-77.04098370000001,Brighter Image,4bbe1353f57ba593c8e3aeb9,38.9133475571015,-77.0456692413185,Optical Shop
2051,Dupont Circle,38.9121281,-77.04098370000001,Laogai Museum,4da9dea66a2303012f0016bd,38.913906,-77.045126,History Museum
2052,Dupont Circle,38.9121281,-77.04098370000001,City Lights Of China,4b104ff8f964a520996d23e3,38.9134092549391,-77.0454612500874,Chinese Restaurant
2053,Dupont Circle,38.9121281,-77.04098370000001,Thai Chef,4a7831a2f964a52041e51fe3,38.9130272448272,-77.04578340053558,Thai Restaurant
2054,Dupont Circle,38.9121281,-77.04098370000001,Dupont Pizza,4d96a0a4b188721efc53fc36,38.909477121804194,-77.04541862010956,Pizza Place
2055,Dupont Circle,38.9121281,-77.04098370000001,TD Bank,4a9efae2f964a520073c20e3,38.9139321,-77.0455869,Bank
2056,Dupont Circle,38.9121281,-77.04098370000001,Le Mirch,51b9fb6c5c8c6b4638498729,38.91387604076836,-77.0459281738823,Indian Restaurant
2057,Dupont Circle,38.9121281,-77.04098370000001,Thaiphoon,42893400f964a52064231fe3,38.914277,-77.045689,Thai Restaurant
2058,Dupont Circle,38.9121281,-77.04098370000001,Flippin Pizza,4c2d03904e132d7fccb39bdf,38.91378836944931,-77.04580310861397,Pizza Place
2059,Dupont Circle,38.9121281,-77.04098370000001,Alero Restaurant,4dab960c93a04642f0999175,38.9135322857215,-77.04572178106663,Mexican Restaurant
2060,Dupont Circle,38.9121281,-77.04098370000001,BiBap Bar,5865425edebdf61595826a9b,38.91359282709986,-77.04616963863373,Korean Restaurant
2061,Lanier Heights,38.92524883,-77.04269355,Tail Up Goat,56b588ca498e4a68b86cc6e6,38.923522131425024,-77.04309850931168,Mediterranean Restaurant
2062,Lanier Heights,38.92524883,-77.04269355,Philz Coffee,56c8955a498e8b9d3f5cb73e,38.92345642664474,-77.04323574933046,Coffee Shop
2063,Lanier Heights,38.92524883,-77.04269355,Walter Pierce Park Playground,4bdc2b792a3a0f473bb3b1b6,38.9241054876311,-77.0450438279717,Playground
2064,Lanier Heights,38.92524883,-77.04269355,The LINE Hotel,579e6799498e517851c06c7c,38.9228152,-77.0416876,Hotel
2065,Lanier Heights,38.92524883,-77.04269355,Super Tacos & Bakery,4afcc259f964a520a72522e3,38.923752715450924,-77.04106739595017,Taco Place
2066,Lanier Heights,38.92524883,-77.04269355,TuSuva Body & Skin Care,4bae321af964a520c0903be3,38.92451353699512,-77.04032011942019,Spa
2067,Lanier Heights,38.92524883,-77.04269355,Spoken English,5abebeaa4a1cc04035c6f9fb,38.922809484599284,-77.04190677688023,Asian Restaurant
2068,Lanier Heights,38.92524883,-77.04269355,Le Bustiere Boutique,5268161f11d29688fc0c8f0c,38.92399862333715,-77.04051634142036,Lingerie Store
2069,Lanier Heights,38.92524883,-77.04269355,Potter's House,54f5dda1498e74db056efe6a,38.924942,-77.038713,Coffee Shop
2070,Lanier Heights,38.92524883,-77.04269355,Federalist Pig,584b39235a5869668f088f6e,38.92503498666496,-77.03862994909286,BBQ Joint
2071,Lanier Heights,38.92524883,-77.04269355,Brothers and Sisters,5a3ae8e8bcbf7a7f28e89508,38.92289647025928,-77.04182646048172,Asian Restaurant
2072,Lanier Heights,38.92524883,-77.04269355,Smoke & Barrel,4e7cc983814d486217ae4768,38.92226591538694,-77.04228579998015,BBQ Joint
2073,Lanier Heights,38.92524883,-77.04269355,Songbyrd Music House & Record Cafe,542eed09498e0f6206a68f1a,38.92237233986714,-77.04233676195145,Café
2074,Lanier Heights,38.92524883,-77.04269355,Donburi,52897917498eae1270097fb0,38.92167272762819,-77.04238543401978,Japanese Restaurant
2075,Lanier Heights,38.92524883,-77.04269355,Embrace Yoga DC,4db99e4c1e7206c23d214618,38.92519457485951,-77.038578634724,Yoga Studio
2076,Lanier Heights,38.92524883,-77.04269355,Tryst,3fd66200f964a520d2f11ee3,38.921946640988615,-77.04216778278351,Coffee Shop
2077,Lanier Heights,38.92524883,-77.04269355,Mintwood Place,4f0f0f940039a4c198967f3d,38.92205306594768,-77.04361081123352,New American Restaurant
2078,Lanier Heights,38.92524883,-77.04269355,Lapis,55390c7c498e5c63a1376fb4,38.92130182752878,-77.04388976097107,Afghan Restaurant
2079,Lanier Heights,38.92524883,-77.04269355,So's Your Mom,4d3b1fc36de7721ef584f549,38.92167118741206,-77.04375296831131,Bagel Shop
2080,Lanier Heights,38.92524883,-77.04269355,Metro Wine & Spirits,4bb7831d7421a593b390c040,38.92448932749418,-77.03984606427505,Liquor Store
2081,Lanier Heights,38.92524883,-77.04269355,Astor Mediterranean,4a6919b4f964a5209fcb1fe3,38.92172335673212,-77.04375833272934,Mediterranean Restaurant
2082,Lanier Heights,38.92524883,-77.04269355,Julia's Empanadas,4adc937ef964a520762d21e3,38.92196750864022,-77.04270422458649,Empanada Restaurant
2083,Lanier Heights,38.92524883,-77.04269355,Lapop,59aaec9fa92d9826fcc7ff79,38.92130165884072,-77.04377668986253,Lounge
2084,Lanier Heights,38.92524883,-77.04269355,Amsterdam Falafelshop,4462e18cf964a52019331fe3,38.92116201283401,-77.04195857048035,Falafel Restaurant
2085,Lanier Heights,38.92524883,-77.04269355,Pitango Gelato & Café,59f4174c610f040e39e164a4,38.921412427017536,-77.04380124807358,Ice Cream Shop
2086,Lanier Heights,38.92524883,-77.04269355,Meze,4708fa5af964a520684b1fe3,38.92146158530156,-77.04226095998818,Eastern European Restaurant
2087,Lanier Heights,38.92524883,-77.04269355,The Diner,41326e00f964a520430d1fe3,38.92182143495001,-77.04217314720154,Diner
2088,Lanier Heights,38.92524883,-77.04269355,Perry's,40b13b00f964a520d0f41ee3,38.922097648350935,-77.04346472437895,Sushi Restaurant
2089,Lanier Heights,38.92524883,-77.04269355,Sakuramen,4fbb9ed4e4b055f4b2f4b570,38.92159188997208,-77.04206317663191,Ramen Restaurant
2090,Lanier Heights,38.92524883,-77.04269355,Great Cats,4c389b230a71c9b628e740c9,38.928551,-77.046375,Zoo Exhibit
2091,Lanier Heights,38.92524883,-77.04269355,Grill from Ipanema,410ed580f964a520cf0b1fe3,38.92095,-77.04351,Brazilian Restaurant
2092,Lanier Heights,38.92524883,-77.04269355,Mama Ayesha's,49e794cef964a520cc641fe3,38.92347528977875,-77.04675149977079,Middle Eastern Restaurant
2093,Lanier Heights,38.92524883,-77.04269355,Kids' Farm Exhibit,4bc0f871abf49521a146c093,38.92722457303966,-77.0462704619666,Zoo Exhibit
2094,Lanier Heights,38.92524883,-77.04269355,Adams Morgan Dog Park,4ac3dc60f964a520239d20e3,38.92381422987945,-77.04708582467664,Dog Run
2095,Lanier Heights,38.92524883,-77.04269355,Walter C. Pierce Community Park,4bf073ffb315c9b6f30793ff,38.923943498124736,-77.04580690541381,Park
2096,Lanier Heights,38.92524883,-77.04269355,Capital Bikeshare - Harvard St & Adams Mill Rd NW,4e54f80ad4c0fe0342802d27,38.928044746470306,-77.04339497670848,Bike Rental / Bike Share
2097,Lanier Heights,38.92524883,-77.04269355,Me and the Bee Playground,51c0bd0f5019d01861ac770b,38.92732403180865,-77.04668998718262,Playground
2098,Lanier Heights,38.92524883,-77.04269355,Tiger Tracks,4ea4577029c2abc8df9596d2,38.92840365058752,-77.04587920100184,Zoo Exhibit
2099,Lanier Heights,38.92524883,-77.04269355,Tiger Treats,4f9c30a3e4b033ffd3c5f747,38.927698,-77.047036,Bakery
2100,Lanier Heights,38.92524883,-77.04269355,Red Panda House,57b2658a498e76f51c2a1eed,38.929067,-77.04006,Music Venue
2101,Lanier Heights,38.92524883,-77.04269355,Mane Grill,4c584def2308be9a471a5b6c,38.9276407912687,-77.04686786389082,Fast Food Restaurant
2102,Mount Pleasant,38.93174149,-77.04065589,Ellē,5a66e4a4018cbb2eb2f8b1ee,38.93190033774138,-77.03850695376184,Café
